params,mean_concordance,std_concordance,split0_c_index,split1_c_index,split2_c_index,split3_c_index,split4_c_index,split5_c_index,split6_c_index,split7_c_index,split8_c_index
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.7072356341587914,0.1162477823389831,0.7315436241610739,0.6554054054054054,0.4642857142857143,0.7253521126760564,0.5886524822695035,0.7662337662337663,0.78125,0.8881118881118881,0.7642857142857142
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.7087076182540174,0.09529997589256387,0.5906040268456376,0.7702702702702703,0.6928571428571428,0.5211267605633803,0.6737588652482269,0.7727272727272727,0.83125,0.7972027972027972,0.7285714285714285
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 16, 'lr': 0.001, 'weight_decay': 1e-05}",0.7137354600932206,0.12511880834080993,0.7651006711409396,0.4594594594594595,0.6785714285714286,0.6901408450704225,0.6666666666666666,0.6103896103896104,0.84375,0.8881118881118881,0.8214285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 16, 'lr': 0.0005, 'weight_decay': 0.0001}",0.6269474842642806,0.18221747506709587,0.6912751677852349,0.3918918918918919,0.42142857142857143,0.7816901408450704,0.7092198581560284,0.7532467532467533,0.31875,0.8321678321678322,0.7428571428571429
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 16, 'lr': 0.0005, 'weight_decay': 1e-05}",0.7021093838909469,0.12821840459521652,0.7315436241610739,0.8243243243243243,0.5571428571428572,0.8309859154929577,0.5602836879432624,0.6298701298701299,0.71875,0.916083916083916,0.55
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 32, 'lr': 0.01, 'weight_decay': 0.0001}",0.7624376742030418,0.07830057624193287,0.6644295302013423,0.831081081081081,0.7,0.7253521126760564,0.6382978723404256,0.8116883116883117,0.83125,0.8741258741258742,0.7857142857142857
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 32, 'lr': 0.01, 'weight_decay': 1e-05}",0.6712018307411278,0.0980432286256955,0.7449664429530202,0.6959459459459459,0.6714285714285714,0.7535211267605634,0.5815602836879432,0.7792207792207793,0.5875,0.7552447552447552,0.4714285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 32, 'lr': 0.001, 'weight_decay': 0.0001}",0.7540955151169864,0.06503037536441876,0.6912751677852349,0.8378378378378378,0.7642857142857142,0.8591549295774648,0.6595744680851063,0.7142857142857143,0.75625,0.8041958041958042,0.7
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 32, 'lr': 0.001, 'weight_decay': 1e-05}",0.7158804073206326,0.06779652609468466,0.6644295302013423,0.6756756756756757,0.6785714285714286,0.6901408450704225,0.6595744680851063,0.7727272727272727,0.75625,0.8741258741258742,0.6714285714285714
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 32, 'lr': 0.0005, 'weight_decay': 0.0001}",0.7397181463265441,0.04871774865674382,0.6510067114093959,0.7567567567567568,0.7928571428571428,0.676056338028169,0.7659574468085106,0.7597402597402597,0.74375,0.8041958041958042,0.7071428571428572
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 32, 'hidden4': 32, 'lr': 0.0005, 'weight_decay': 1e-05}",0.6850282861550543,0.11578616779894964,0.5771812080536913,0.5878378378378378,0.6571428571428571,0.8661971830985915,0.5886524822695035,0.7532467532467533,0.53125,0.8251748251748252,0.7785714285714286
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 64, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.7073667467104736,0.11013497837164156,0.7181208053691275,0.6891891891891891,0.6071428571428571,0.7253521126760564,0.6524822695035462,0.7272727272727273,0.8375,0.9020979020979021,0.5071428571428571
"{'batch_size': 32, 'decay_lr': 0.003, 'dropout': 0.3, 'epochs': 500, 'hidden1': 256, 'hidden2': 64, 'hidden3': 64, 'hidden4': 16, 'lr': 0.01, 'weight_decay': 1e-05}",0.6724591692251427,0.12405310399254152,0.697986577181208,0.5337837837837838,0.4714285714285714,0.8591549295774648,0.8156028368794326,0.7142857142857143,0.7,0.5384615384615384,0.7214285714285714
